stress,resilience,social_support,mood
0.2647757032592025,0.7297758649360805,0.5755923019237652,0.0
0.3256457471923051,0.649903979143651,0.8630233740280114,0.0
0.15998859306739144,0.7001872588861656,0.58245031861864,0.0
0.260598340925384,0.681115813511986,0.6680557783565404,0.0
0.2279762874355379,0.667929925849543,0.570062519342399,0.0
0.46523633922248775,0.7122989026576573,0.4914686550249901,0.0
0.4937724957610107,0.7499479156330687,0.46562005386309324,0.0
0.4253528919349298,0.6455398320628731,0.6619389932731174,0.0
0.2518455622737534,0.683428478636292,0.25722059460825275,0.0
0.3057945478885472,0.612133009082109,0.7445884590083236,0.0
0.2907964410642413,0.6948444346371654,0.7254746575217716,0.0
0.4190531001723968,0.6876139836611752,0.48319646351036494,0.0
0.34192477564587764,0.6509869873704722,0.588327537114162,0.0
0.33708138762009987,0.7257278404712627,0.7001840197780871,0.0
0.49864266997250134,0.5688747320286498,0.5264038286599935,0.0
0.35047934941880265,0.6486380288107643,0.5207701131278243,0.0
0.2808508194444631,0.7369761258212614,0.5772838867600566,0.0
0.3999679900346601,0.7044379712525966,0.6228685500474478,0.0
0.2636803991262342,0.6513891375881817,0.5747293605123263,0.0
0.3283278724828681,0.6920396429985268,0.6277664895788426,0.0
0.373767790493603,0.6728684408539662,0.4782318796772781,0.0
0.39603330791904234,0.7338105781600383,0.630547880715433,0.0
0.3845562377035971,0.6663839946043926,0.5324166352488443,0.0
0.3397596771994174,0.7197094215262148,0.3765955935131009,0.0
0.2515186094800238,0.611148683232736,0.574228749186455,0.0
0.3819295853641724,0.7217007305558567,0.4571929845517567,0.0
0.33806436465549805,0.6433702973092732,0.5559296351782232,0.0
0.26596022425659904,0.6647168495008203,0.4997108072640106,0.0
0.26822236835468544,0.6976212326895147,0.44314932849571226,0.0
0.2963169355505341,0.6969229962414581,0.27384423723510753,0.0
0.2765244622998051,0.6701931708972891,0.44974342794464045,0.0
0.4026127698561615,0.6734036882021943,0.41675105059457107,0.0
0.33251894912060875,0.6656804816647917,0.4509245274186489,0.0
0.37754772113929375,0.7739643347801546,0.3715669346958196,0.0
0.39121151933688897,0.6579267716868498,0.40485219772254705,0.0
0.3438140878839065,0.635619412968672,0.38489396696739964,0.0
0.4520914886236033,0.7395562495651123,0.597761195292661,0.0
0.40578565093765423,0.693000520344301,0.6014232428632726,0.0
0.2708222526255379,0.6450364412733586,0.13898146247354046,0.0
0.27726938707570414,0.6900236271885724,0.3855466324822371,0.0
0.41403390705488397,0.6463857806602558,0.26152956776968533,0.0
0.2323813434383486,0.7908875259512611,0.46931504697664983,0.0
0.20094923767272976,0.7622323424499247,0.33991705037925934,0.0
0.2124457872964506,0.6440374986227736,0.32731928921493064,0.0
0.30399476228166045,0.7173709959408499,0.22003287630485288,0.0
0.3496236505369519,0.7108663300435248,0.3979564070520013,0.0
0.21727086634115017,0.7566606093139104,0.36002632044107147,0.0
0.4640921580418018,0.6869404780575714,0.444724637649495,0.0
0.506859833990559,0.7843204505465922,0.284892281893062,0.0
0.39363007596681177,0.7611178934519408,0.21329635068295888,0.0
0.426673958947967,0.5734756308146131,0.1914628454743918,0.0
0.32044745324443535,0.7220525353477577,0.46002440195057215,0.0
0.47228924364570335,0.5961939125071065,0.13945045280545385,0.0
0.37472523591514456,0.6760383151143543,0.09435141092235766,0.0
0.2396424399596117,0.7181803529298022,0.33775544553603015,0.0
0.3028906466130645,0.6144471886866628,0.2948277111990282,0.0
0.2651419162931565,0.7082427909310706,0.24806985908910126,0.0
0.3354375712036353,0.6158854606548375,0.24573069039162715,0.0
0.5031780106333111,0.6791158131183036,0.23112307012708677,0.0
0.3370137560247336,0.6637418240280065,0.3625122909306879,0.0
0.30355990819115775,0.6424509055613191,0.2735904512111809,0.0
0.2247847150241158,0.7590124560466714,0.46559239227647375,0.0
0.3921245570444613,0.695675009272612,0.6089837017718691,0.0
0.33776659268153864,0.6186675735639744,0.149144064715212,0.0
0.28749194037725573,0.5906647774241395,0.2451314083167166,0.0
0.4829713308058051,0.7288983854169669,0.3089914326093075,0.0
0.35418946461180945,0.6243229479203041,0.462101104467935,0.0
0.26502030765388346,0.6645796793149834,0.22222687140249353,0.0
0.42409420380253127,0.7895649984282078,0.18693816186119813,0.0
0.2979485944702538,0.6457724769741182,0.26755552681922534,0.0
0.3538817302355861,0.6251429930153377,0.35384060182109617,0.0
0.3308841562506872,0.6205461802775041,0.269117786186279,0.0
0.39007337500995043,0.6163466853120869,0.3367281497860349,0.0
0.21844757751029023,0.706601611542796,0.2851086590099365,0.0
0.29093926747659865,0.5657070739601288,0.18861679111620488,0.0
0.37277780013771855,0.6197410024937354,0.41523028078225854,0.0
0.34671361610821466,0.6013390280142525,0.2861874241243052,0.0
0.2831669307772838,0.6509266673462104,0.4520003158259652,0.0
0.42085536896521136,0.6052175887205429,0.4354233673330336,0.0
0.15626843998981682,0.6251862846717713,0.44015016225955933,0.0
0.3836916698697047,0.6367608887970507,0.3911019282887953,0.0
0.44742256493278454,0.6882652505980728,0.4162032157490255,0.0
0.3149915020742005,0.6470465087308227,0.421888163779335,0.0
0.37918198855171303,0.7965240479187262,0.5057651417280092,0.0
0.45209711377311557,0.6475154776187069,0.21484021786705457,0.0
0.20633664631793153,0.6509091909575214,0.4204945093037951,0.0
0.382154189901133,0.658853968271468,0.5015932295031889,0.0
0.37484916464868523,0.7182519116332179,0.2707940468068558,0.0
0.3850797125995531,0.6460827251659519,0.5216958484470767,0.0
0.3725493004046796,0.6858932351780201,0.4124815718824238,0.0
0.4244268653235396,0.6196349704454679,0.4655742855583875,0.0
0.3963183860597113,0.6910197263172169,0.5621716562622381,0.0
0.3364100051765303,0.6122741770530615,0.41398833582883704,0.0
0.4205590893316281,0.6146700805493424,0.5869605920105658,0.0
0.39307479225789604,0.7826077487534839,0.4226210800896425,0.0
0.2177023800876577,0.7597626586893509,0.5654365656354056,0.0
0.3823974901055856,0.6024706571620974,0.7445751979616824,0.0
0.36875158356839144,0.7135459974339214,0.5481009231736711,0.0
0.298762043564375,0.6972881014281597,0.729784787811055,0.0
0.48945493013115177,0.6383270594141288,0.4426218561376936,0.0
0.36645799298309556,0.7346514911082569,0.3723358751920698,0.0
0.34935936811368085,0.6433871358031548,0.44037190063753495,0.0
0.42785364671695314,0.6733990780313042,0.41258624818944634,0.0
0.33713722405678975,0.7681412915173635,0.5553881934787994,0.0
0.3443405548731244,0.6516365858151397,0.31165866432100275,0.0
0.3455252375833058,0.709772381888805,0.7662429381096945,0.0
0.34248890475561355,0.6016084454754997,0.838683308940146,0.0
0.36511434335303566,0.6665524947733997,0.6011558046919454,0.0
0.3201070394495811,0.6341884635255763,0.6142817234368948,0.0
0.30897233738582686,0.6733858136615137,0.5920593287164091,0.0
0.15392241532855902,0.7324904111153476,0.7421655697082575,0.0
0.3385849924735721,0.6447135480402525,0.4768058809867125,0.0
0.27715393236273367,0.7721362266054173,0.7111248897732407,0.0
0.4257337651234588,0.5982568937269662,0.5961769384675015,0.0
0.27022977528864434,0.7087799058103432,0.6245964252796653,0.0
0.4248767974562793,0.6926557986891623,0.6125323485135709,0.0
0.2815149337920082,0.7029561364166558,0.7079390908923172,0.0
0.3940906417793694,0.5909331854168818,0.741031667016169,0.0
0.32818215835847686,0.7279405535502133,0.6027707117026118,0.0
0.24546966611808768,0.7013605970807383,0.5451621455072594,0.0
0.20344564736930223,0.7667873820974023,0.6943068274771496,0.0
0.32640647305528403,0.6889481668611241,0.6694416105144029,0.0
0.37913821189296315,0.6740181056877126,0.636843859535502,0.0
0.3966241415113647,0.5613898964406023,0.5553927610484594,0.0
0.38566923505023537,0.6529609998188391,0.69205469656557,0.0
0.32881922557525106,0.6173017164758612,0.7097958287687989,0.0
0.40466022045715777,0.5618449837457296,0.7931268669915951,0.0
0.39248237874511005,0.7229614590367308,0.8567587477052884,0.0
0.22673006149346836,0.5862253819958578,0.6364225213040868,0.0
0.41541272163752985,0.619455371210792,0.7175810555213625,0.0
0.32507857576064414,0.5786003341891066,0.6065810544625643,0.0
0.29593013976181337,0.7262185077964702,0.6039644901904604,0.0
0.41346543207047115,0.6740901674216924,0.6130686010555333,0.0
0.3299489739009781,0.6693205888787216,0.9549128329005341,0.0
0.46794186610285404,0.6198094144924466,0.6954055300239584,0.0
0.3258426353769786,0.7707469134798156,0.7696795726192022,0.0
0.4265926191244417,0.7203532669776037,0.7610853752953743,0.0
0.3178290259340105,0.6471488818669097,0.6914610361636501,0.0
0.3922160800746603,0.5808793384773938,0.728231088359627,0.0
0.4227832358344832,0.7258468435332772,0.7736035187139211,0.0
0.3723867430833082,0.5613423439890405,0.7331731251722893,0.0
0.3997263069756299,0.5843950854507813,0.5821056492182044,0.0
0.3748355876914676,0.7018900418423574,0.6930431408720767,0.0
0.45506270447807984,0.6290373163069575,0.6828171584509862,0.0
0.34524030180541476,0.6414496725918816,0.6954184579202591,0.0
0.48046049004588165,0.6063235618668297,0.654517916340752,0.0
0.4957582307482986,0.6717932865906944,0.7763895347037514,0.0
0.40136402126954074,0.7133778477374061,0.6814334796844304,0.0
0.34061692399197024,0.7435608464111347,0.8785187774574041,0.0
0.3463597982879383,0.746203068627062,0.8065861796685503,0.0
0.34838505463233144,0.6420929234683694,0.5141839139920513,0.0
0.30166873865983457,0.6129321460937522,0.645160476356801,0.0
0.5060400394251261,0.5990987575556724,0.7470612049431374,0.0
0.3800429032278054,0.6984891695299962,0.5052848483022647,0.0
0.3973161766570445,0.6875470758404889,0.6464739148492764,0.0
0.3329808012598947,0.6261401826998909,0.5552429978160182,0.0
0.3330090298154786,0.7293409918664531,0.7596074752574802,0.0
0.3174115541516617,0.6862849333831842,0.5623347460303975,0.0
0.402233841668104,0.566055353100166,0.7360978487481664,0.0
0.3369769047612491,0.6337379064038409,0.6099338676876508,0.0
0.43868354181382646,0.7776122723259808,0.5636526058657553,0.0
0.27565446175883784,0.6131441976034848,0.5780346313277805,0.0
0.3445910960771063,0.6704272770983338,0.5797050390078851,0.0
0.5901545940698898,0.6241478736247806,0.4926383939117299,0.0
0.44255131917010493,0.7668024395441619,0.5999751566961485,0.0
0.4352523864553848,0.7225222148349744,0.6236305562832886,0.0
0.4733339751671323,0.7261577354267403,0.6797982372673049,0.0
0.37463055357465164,0.6648028211859993,0.6622332348143879,0.0
0.41949386470983213,0.6313996712603582,0.5028744822934819,0.0
0.40528792544159226,0.6577861928893688,0.3640143859020082,0.0
0.44163873449128604,0.7847952833983275,0.46922217650470005,0.0
0.4099506946968604,0.7496471967858084,0.4904704467613049,0.0
0.43863172077732315,0.6661965473893814,0.4553566385449473,0.0
0.4778905399887818,0.5924090820353363,0.47171462925113594,0.0
0.4876037303139874,0.5626087857129735,0.4025254771092895,0.0
0.5172419223387472,0.6500549843356207,0.40289770916712847,0.0
0.2761588879667005,0.522071642602795,0.5024191068417816,0.0
0.31030137462954294,0.6965013868379611,0.4827977332135682,0.0
0.29157564810632847,0.7053474396968086,0.483672789180706,0.0
0.5417309596838134,0.5887949140204307,0.266100154292366,0.0
0.3903531186915602,0.6676003669593614,0.3945290655992069,0.0
0.2938768460647645,0.7396258762443955,0.41043755354558303,0.0
0.42141802771021636,0.680405193149227,0.4756293994080603,0.0
0.4474178207894035,0.7317491518079458,0.40209506651165244,0.0
0.38882114445702187,0.7384070329269683,0.31480371933557844,0.0
0.39278736394845254,0.566153493872917,0.39525339103258433,0.0
0.46325148391909793,0.6128425612418564,0.33782460622002747,0.0
0.3598154944600739,0.5065672404022625,0.2240526671929331,0.0
0.4608640126920666,0.6765274537070978,0.2546734205916,0.0
0.39771179687275454,0.5814981186484474,0.5017108650812363,0.0
0.3803228660936269,0.6526131503396717,0.3722093156992765,0.0
0.37822580939835226,0.610080945120132,0.2512090339150297,0.0
0.5418149221479618,0.6894505716760205,0.2942531359262416,0.0
0.5119484349268801,0.7054780209747661,0.3327579562351296,0.0
0.4558578650890872,0.6736091231253049,0.41631424124588545,0.0
0.48396421722554683,0.6178858873063658,0.4585343258065448,0.0
0.5660208698100213,0.6086487309146258,0.5003912995596371,0.0
0.34788655971084415,0.6209668499567407,0.2947601884236802,0.0
0.44382683904284,0.6145779997636852,0.30735323751487104,0.0
0.5402034536080569,0.6751794201804419,0.31358904455778935,0.0
0.45108143781843335,0.5876324460880956,0.2840510429986348,0.0
0.43393784980842237,0.6878317563821643,0.2614700505110319,0.0
0.3039387469598127,0.5611375071874107,0.3322338785969665,0.0
0.5387142153166296,0.6204669442278635,0.4089637042694749,0.0
0.39018981600473446,0.7010195962492003,0.3663279087676873,0.0
0.5221232279780716,0.730805481248847,0.2385393507753924,0.0
0.4435224149026191,0.6636404259494343,0.24606510554180333,0.0
0.4019556743206844,0.7183637411555618,0.3554556363857886,0.0
0.46773589685186756,0.4760874427621954,0.4159721909635557,0.0
0.37700472468774937,0.5798198063224312,0.17162747335425477,0.0
0.3685839038950487,0.6677902329038429,0.2964035630384269,0.0
0.4121457512848204,0.5700204665486858,0.40072230287105937,0.0
0.28147344810721986,0.6213130903420452,0.4511715999897764,0.0
0.38010782924737124,0.6250445377408942,0.27762519161923094,0.0
0.43855483617852425,0.671802498831464,0.41281704214415343,0.0
0.38727662833434373,0.6342190090549013,0.3026285707995628,0.0
0.46621036349095835,0.6491167531484379,0.38305270446252715,0.0
0.4142908152252872,0.5261079589280735,0.4014214642112174,0.0
0.4898408087887722,0.4712246773083786,0.5356323897211851,0.06775628456289327
0.4986546253390013,0.5826056443724681,0.3880723097493693,0.0
0.36009848314433557,0.7598418812320071,0.30772667916677765,0.0
0.4796054184551003,0.6747409132783562,0.34183680975747,0.0
0.6022732468190619,0.6415428721779848,0.3469048239146091,0.0
0.5004420746366387,0.7152218183336227,0.4152440571074396,0.0
0.5426745225840877,0.5752192764188786,0.3816345814284245,0.0
0.4068689322725606,0.6637257446182088,0.38350675644954846,0.0
0.5410969015246918,0.6712120580908387,0.32695537137545627,0.0
0.5071576391139713,0.5703435310917804,0.411111041889507,0.0
0.39019491973120063,0.725542408798697,0.36743739083825266,0.0
0.40015425405729044,0.6439347428548879,0.2728154408519851,0.0
0.5415604050579977,0.5921823191009002,0.2833037145958746,0.0
0.3628830601848398,0.56361461239555,0.5466444655551422,0.0
0.3589479723857821,0.7781461483206584,0.48061949824066474,0.0
0.21604754281011412,0.7794565543554444,0.27969542470848047,0.0
0.4978056345607712,0.7883851443803562,0.5570799532358919,0.0
0.46358034733322284,0.6932049335268183,0.4945455303635166,0.0
0.42433608831615005,0.6382444123260286,0.34325621249817245,0.0
0.2805634548643692,0.6360996223923149,0.31979356066974834,0.0
0.43239153209227826,0.7245201371806759,0.5502493224366795,0.0
0.33882974907437297,0.6974462712792928,0.3601689224826172,0.0
0.46200416792196414,0.5828993327081818,0.46895521245104416,0.0
0.3698905884839029,0.6601869160485521,0.29911828848328126,0.0
0.4164289760858655,0.6741493972650288,0.48080907524291433,0.0
0.4300179602118326,0.6142356675324847,0.5122297503032279,0.0
0.4239088056260563,0.6424355014722328,0.429800831219324,0.0
0.3077915782560245,0.7449746045912162,0.37561367646087107,0.0
0.3625274187544642,0.6936954626166664,0.47050503217079676,0.0
0.3661207500604905,0.656739649733428,0.4164652946740238,0.0
0.326992126477639,0.6575892426136216,0.6049600262567615,0.0
0.4071769872897833,0.6312107580159945,0.5459634853614626,0.0
0.4991103293435928,0.771631380095481,0.48583315966276824,0.0
0.4149374361318996,0.7937825602592591,0.4612148813665785,0.0
0.5562160651261152,0.6057847054975203,0.5984806460820792,0.0
0.393669780721001,0.6257851783938582,0.5231792372202954,0.0
0.3720577963947194,0.5645635839942645,0.5847556754410823,0.0
0.44270287294325983,0.5446462612277823,0.6144353518366054,0.0
0.26450114859428353,0.6604433941908542,0.7041142278624889,0.0
0.5578057909470162,0.6631411405619626,0.5108461430393189,0.0
0.47066615300173775,0.6415603234847447,0.6714326497031314,0.0
0.4395488659228862,0.5521771301857012,0.6064344443236245,0.0
0.36715760459281865,0.7111655905126263,0.7266880625179214,0.0
0.3386149788261937,0.6180154930183119,0.7388668204564128,0.0
0.6115463631985355,0.6605990703636623,0.6367619621074977,0.0
0.4386832723825826,0.6268518098171673,0.7194398327643378,0.0
0.36512084315936405,0.5561260227865332,0.46500842778514906,0.0
0.3397306715060901,0.5068265644228509,0.6874868255485751,0.0
0.42751432707680853,0.6863094464670985,0.6568119009502352,0.0
0.5015261186390215,0.6185835273486808,0.675368196502669,0.0
0.3765527637085561,0.6945225409721913,0.6557091050873467,0.0
0.47292078748563227,0.5810919210925378,0.6760231964938004,0.0
0.5168716452665263,0.6634818939727972,0.6707023848823732,0.0
0.541216603921385,0.6684686183811117,0.6742403427412256,0.0
0.3447909069539702,0.61668651773872,0.6122538605409592,0.0
0.43653199399176856,0.6657815652614038,0.6831614254531215,0.0
0.4371579531848096,0.5154720060187676,0.5962777638771553,0.0
0.3352244205727114,0.6699957237997721,0.8432863864934004,0.0
0.41492457032558333,0.723443568210997,0.7050780489792419,0.0
0.3829277869167248,0.6158518188107122,0.6513936214049079,0.0
0.4468459184839892,0.6331827612092049,0.7425981960482897,0.0
0.5099643308353059,0.5439061218930058,0.4435122655834592,0.0
0.3246497041267663,0.619514075886439,0.5818930764677187,0.0
0.47731701825638306,0.6785493096181588,0.6412533390009827,0.0
0.39030044413980136,0.6565082403241528,0.5510132221962418,0.0
0.4347752120661604,0.6667574899760652,0.7108624159150699,0.0
0.5317257201331593,0.6224882256183817,0.6961739251226615,0.0
0.40053741990467917,0.5789118371583859,0.6816097730813123,0.0
0.32624790856549146,0.5351863161273954,0.8460214118230155,0.0
0.3824741809072067,0.6943942812437645,0.6383428250999682,0.0
0.4922340697071415,0.6017253155112579,0.9059421245855812,0.0
0.49736762976074456,0.6489575548243895,0.8203854321989106,0.0
0.44056033192526134,0.585794927779229,0.7362085175529425,0.0
0.5990709798021299,0.6391921198649643,0.6536791481278199,0.0
0.33022989683762427,0.5727031576893609,0.8102526940534733,0.0
0.35624712138544484,0.662199165151637,0.7917754962231875,0.0
0.5196838148644654,0.5845922946858323,0.5310240140827035,0.0
0.4141856128926291,0.6149500190126971,0.8060244949417937,0.0
0.4764710217665286,0.7599001406940649,0.6088532577188736,0.0
0.44456104999176677,0.6461155367317953,0.826051923398141,0.0
0.4850636863239706,0.6933504402385882,0.6121336921411903,0.0
0.3584152644783173,0.5110186046374399,0.854249678089511,0.0
0.4242997101131383,0.6123912020066647,0.6793696348763889,0.0
0.5108378790687796,0.5940153536858637,0.6319167937168377,0.0
0.42210470990531623,0.7254407345611995,0.697726460259304,0.0
0.497030501493393,0.6984084314491193,0.6356592063288654,0.0
0.4759750361402113,0.5889185863724902,0.564695382283519,0.0
0.5430626457146909,0.6292762946041636,0.6484403517183911,0.0
0.46326025435908547,0.7841009868508235,0.6741080150216492,0.0
0.5042673296883626,0.6508695030929665,0.7465323258667693,0.0
0.434923521281298,0.5535421058226381,0.5604450028865577,0.0
0.39955812401562213,0.6623147042652365,0.7483377790503009,0.0
0.3503293550371852,0.6536761600932084,0.7010104772797254,0.0
0.4352786266661665,0.6278812916837518,0.5028574973069362,0.0
0.43632414811137743,0.6521719466344217,0.49259811083495025,0.0
0.5057905086262217,0.603630010874494,0.7142787232868923,0.0
0.4659747780601508,0.6819554499123854,0.39974576487024865,0.0
0.32594749483439234,0.7017550462056309,0.4863965235743072,0.0
0.40286019210740887,0.6370730781918222,0.6957933334203394,0.0
0.6129202861309118,0.6985019738355885,0.643988590744698,0.0
0.512268886093331,0.591928857020288,0.41818011165776936,0.0
0.4363852301980057,0.5978063170403635,0.5696387447456717,0.0
0.45707255090334775,0.7136518048633157,0.3858310885866496,0.0
0.39265421435177555,0.5130078029756164,0.4917319314157302,0.0
0.5710759794593705,0.6628487010732866,0.3975813175670796,0.0
0.5496826956420282,0.6589258622081169,0.4357692519514652,0.0
0.4222234579143157,0.6893249171822512,0.6468762924299093,0.0
0.412892046257098,0.5568229540026594,0.47250628652756876,0.0
0.47785341713478247,0.6151438448220798,0.41181401164962417,0.0
0.49308800852557727,0.5920379496202853,0.3414259782654196,0.0
0.45179880759594904,0.7293350958001846,0.5847785928396273,0.0
0.4058230351710575,0.6511264553645014,0.3188141274660111,0.0
0.5152864222707751,0.6966159934330585,0.408637263736845,0.0
0.3837613930594751,0.5733871787576084,0.3960047821946876,0.0
0.5270867700986599,0.5748092629591793,0.5679215282807925,0.0
0.4542906164521251,0.5771672992511306,0.1400189235142113,0.0
0.5149475117673946,0.6051203465729071,0.38914202126399267,0.0
0.33099633144907653,0.5902568393592224,0.4618694175036882,0.0
0.4794846345733303,0.5406050917225957,0.4290859477848581,0.0
0.3267894547275592,0.6918843612674302,0.30898379186170055,0.0
0.4740455357784754,0.689918240965723,0.24978885300668136,0.0
0.4923053200264458,0.6625863364357887,0.36901519043224357,0.0
0.3917927823481024,0.6261686329827825,0.24415713370596034,0.0
0.4929247843326134,0.6752360904651717,0.11507779135033719,0.0
0.5075323408804158,0.7444497281827019,0.3534504056720618,0.0
0.4453682847116128,0.7024925851488911,0.2621985013306589,0.0
0.42138051822543743,0.5628002835044773,0.339061950842592,0.0
0.4858463418492823,0.6048587898724227,0.29761379235155805,0.0
0.5306487821717727,0.6153297681792319,0.3087469278840499,0.0
0.4839002326692549,0.574892536994289,0.2841591596225581,0.0
0.47706163284302117,0.528703321300958,0.4017115901984897,0.0
0.6178638220974036,0.6798028839428789,0.2650565071750942,0.0
0.47342844084219227,0.6661664205073332,0.3582619784704168,0.0
0.4165160134146031,0.6767976490548696,0.2763111635303152,0.0
0.3915901936520518,0.6404159439356076,0.5160411886652838,0.0
0.4779375565338207,0.6947332333249258,0.29313148180177384,0.0
0.39100851774824963,0.635698425832459,0.2823811944258905,0.0
0.5709908841251802,0.7653738185211169,0.3590589382477029,0.0
0.49155074412618693,0.5888100224313587,0.33494400527251444,0.0
0.4894768781015692,0.6890558521364776,0.20044136439838123,0.0
0.5893692053871893,0.5979158883805352,0.08891013102548587,0.0
0.5877595637248888,0.603627916262067,0.20116539769685426,0.0
0.5512496021203643,0.6378040140920828,0.2772024110093759,0.0
0.4526593480764943,0.5496553889300898,0.4626331898732895,0.0
0.5813726816660397,0.6962789631153471,0.4009267107411414,0.0
0.5242984072269288,0.598548263616545,0.21941851066795637,0.0
0.3976768167072158,0.6712607633076938,0.2633269670111299,0.0
0.5146630297236914,0.5844657015777553,0.3684580768884967,0.0
0.5617037837965795,0.5192412191851951,0.3224266546956104,0.22363596959788798
0.41197349403155403,0.5593353017685089,0.3611794817068607,0.0
0.5280504079418847,0.6243512278088598,0.3902670660992893,0.0
0.532785492554281,0.5805245407228874,0.39405228936338543,0.0
0.4893893002893941,0.5365282417197614,0.4375029861718096,0.0
0.3261864363188771,0.6458453006290252,0.27326210064772005,0.0
0.5265584264455212,0.6064299807867439,0.3977401009570163,0.0
0.5490484638540867,0.5744271993449649,0.4252520829932712,0.0
0.43316490383643236,0.6551589269705019,0.2977746903931161,0.0
0.5373829850721072,0.7002910206077073,0.3290244366673357,0.0
0.5064464315289814,0.5718092130299435,0.43136522509872594,0.0
0.4237054064682917,0.5259318247052484,0.4464017941018785,0.0
0.5076440625170023,0.5748706966085994,0.3894481658528234,0.0
0.4418117492647541,0.5993021389640871,0.47996271251974826,0.0
0.5311665293278995,0.6450627655540284,0.11211972024158151,0.0
0.4636739453498061,0.4751620261886126,0.43356320949400334,0.029649976505952483
0.5050041188297847,0.6421724728321763,0.5436707753403698,0.0
0.6551971623497115,0.6245276494643135,0.4261960352749987,0.04909862885499644
0.5043150009496041,0.5294052042810284,0.6357469431346208,0.0
0.5338563845427589,0.613089122562428,0.4230129160220848,0.0
0.47418805106124384,0.5916764473142345,0.34440561281503457,0.0
0.4750584727275772,0.5777777921770952,0.3757224489331134,0.0
0.4194946029062533,0.5700136656422783,0.3079456244333482,0.0
0.5385951802347603,0.48754691003210415,0.4274967541314621,0.13377917336890652
0.5575339608335345,0.6554270267613886,0.270900414871874,0.0
0.5191893763546688,0.6152804045870279,0.47973732466021735,0.0
0.5064756851466705,0.5272384485917906,0.5660183756963083,0.0
0.6920952548602406,0.5663603511711227,0.42915932330895357,0.34948189034254623
0.3957488258995244,0.47495184341967056,0.5267126651011482,0.0
0.41350474383742936,0.6237022988445668,0.4516938948316559,0.0
